Application_Number,y_test,prediction
100452,818600.0,807964.1737726056
142924,797888.0,784787.5356899797
107089,167000.0,163407.2541864843
51791,3997000.0,3796616.514389326
51281,795000.0,794639.3168417534
159497,700888.0,711679.3095530468
1160,282000.0,282085.40116382
131439,1323010.0,1377257.8513308282
109518,412000.0,412177.0858129925
104038,440000.0,442667.4092930401
152479,147000.0,149730.46764571153
134479,297000.0,298427.8978410217
121491,382000.0,380778.36717262206
183820,452000.0,446863.0827759898
26086,929000.0,904908.4300376876
65820,891800.0,893877.6488577356
94277,957000.0,953585.5617103295
145503,297000.0,304134.9413474364
80722,705000.0,719896.7949975323
2612,750888.0,754668.8257021386
53030,227000.0,225487.83364799063
9391,451000.0,462641.8866881065
111822,570400.0,566128.1175625941
152612,258670.0,271141.4188723215
118551,1192000.0,1176993.2186456495
145698,787000.0,779628.5432130692
174828,122000.0,119793.92083073515
154208,100000.0,97115.18239777042
65730,475000.0,478855.26367430645
47563,467000.0,466508.24073278054
74102,544500.0,539686.4521103341
62940,252000.0,250937.37379347865
11068,202000.0,206466.24093878776
119827,602800.0,596276.2627430063
45785,787000.0,781119.5723456368
97455,667000.0,659384.1853457702
17126,287000.0,290141.4275002625
132181,882800.0,872701.7428565663
10199,305900.0,308178.0142581886
19302,537950.0,545370.8231262963
5067,327000.0,322837.9261987803
10613,945115.0,933103.7142837218
87546,232000.0,232664.90450964944
104480,952000.0,926005.3999968251
48082,528500.0,529342.6450701117
159572,785888.0,782981.3751995568
179282,635000.0,636055.3851132536
160700,302000.0,301064.11198827595
112079,197000.0,198509.2107057323
104931,696000.0,688395.0752416935
3458,102000.0,109624.45735717629
2453,661000.0,648683.397421259
161157,347000.0,352983.0775330811
140498,1017000.0,977554.9923965953
78996,510000.0,503572.145808419
89047,357000.0,354454.46056242497
145155,272000.0,272012.2064510342
106764,542000.0,534194.2058942749
159698,302000.0,296136.3085388519
142378,585800.0,585907.8254917954
169367,497000.0,494426.93933178054
103945,1262000.0,1349488.8985067252
77853,387000.0,384830.51746392506
123752,452000.0,440057.45443478844
25703,381500.0,383276.75879512494
73874,652000.0,660662.1305344851
80408,152000.0,154090.50724362384
155210,3152000.0,3107785.951724873
87655,582800.0,583683.8646928568
24232,617000.0,616525.034218432
152800,502000.0,503297.9531746839
77914,352000.0,349264.51742373884
105948,602000.0,607021.0176397623
176862,403700.0,404696.85280096496
169886,172000.0,170596.6393420444
55430,162000.0,164786.50156874605
75790,257000.0,260862.08174515603
151815,1052000.0,1049609.3596694006
97765,581900.0,584347.3898820336
6854,517000.0,508007.13685410947
21064,501400.0,482134.50075838633
124261,214800.0,219470.5925551583
150294,677000.0,682387.9339331859
71547,743000.0,738704.1702292543
49862,212000.0,213425.62360022607
176400,262000.0,262294.6411935733
30971,578000.0,584061.7109446729
3270,82000.0,78141.9061232096
68863,528900.0,510516.7271623431
83274,612000.0,598582.6817176663
136464,442000.0,452914.7093682701
4221,1697000.0,1640863.6223612314
42973,177000.0,180760.17881746122
6866,492675.0,495405.9610638048
8268,622000.0,616542.105348135
3547,672000.0,663687.8800721362
19311,267000.0,263286.0259131371
141986,2452000.0,2525464.0339929448
106947,447000.0,445541.9846923084
132281,397000.0,400843.0783157128
70554,802000.0,810385.0086733033
133732,200000.0,202447.1228064157
39226,347000.0,345385.5408018454
84927,447000.0,457970.2066274299
171830,1438000.0,1491015.4188490019
37845,482000.0,492675.90942053567
163251,665000.0,675766.6973021985
185103,797000.0,795386.9227523671
119014,408500.0,415768.5579020164
91466,132000.0,133029.5291979688
111428,514000.0,514518.9263766666
129747,215000.0,212458.90549723804
50714,579300.0,592423.0927978744
144241,438750.0,435807.5851959416
97056,344600.0,345221.62264608045
146768,656000.0,644699.3376915575
182039,447000.0,575430.579575473
118691,392000.0,395205.3372024764
77677,297000.0,299608.65968721756
51396,172000.0,171527.5927470926
55244,612000.0,605820.2042591112
163263,500800.0,485148.1071325154
6080,702000.0,690266.316455088
941,377000.0,408153.49608265806
87165,1497000.0,1478045.8797257203
17181,411500.0,417543.02121708496
27173,824800.0,815524.4513527985
16936,127000.0,136510.73548528657
179589,517900.0,523383.12073473516
81370,422000.0,430666.42424179055
110482,527888.0,539231.7485956445
113741,409000.0,410293.0483811677
151490,708800.0,709420.4912377943
111715,552000.0,559439.1659935866
66655,497000.0,481553.91129782656
30856,332000.0,333801.9957548534
179227,425000.0,426665.7926972726
24013,577000.0,590669.5671467003
50513,390800.0,388156.2496936713
68028,511800.0,498692.3044892651
71707,1232000.0,1263788.5542081718
179925,1497888.0,1496241.337346104
128347,385200.0,383299.41371172614
113616,1502000.0,1481548.711905432
104463,322000.0,316409.8295886687
22772,102000.0,102381.72772491012
144070,503250.0,510164.1233505206
81378,622000.0,622622.1325449917
109478,501000.0,489072.59674134676
138391,207000.0,218916.5695271962
143102,552000.0,553147.2625211958
175808,302000.0,301212.2576379547
29700,412000.0,417157.9292417687
147525,627000.0,635770.7137346045
122131,475800.0,472781.78496918303
120398,6302000.0,4241271.247469454
17731,317000.0,327284.78176599846
74260,594000.0,596061.8198846241
24840,122000.0,123741.36851839071
105357,147000.0,145766.57143579132
128838,302000.0,312646.0377900658
142460,242000.0,243063.45227685457
29070,490799.0,497824.99061330594
159197,357000.0,377141.4356264296
28248,552000.0,551007.5855047499
52929,267000.0,271726.70102388307
166124,502800.0,495352.5198532669
1306,332000.0,316467.68319245253
112299,806300.0,804277.3236310136
15509,1130800.0,1087541.5361030474
69367,620500.0,619204.4426149159
176787,357840.0,368292.477191478
138230,1008000.0,1090367.0351391027
8931,717000.0,700921.5897696883
152435,352500.0,356072.2711296796
126826,189800.0,188070.7021631354
86267,107000.0,105126.33766726694
26476,1002000.0,1005397.3333313273
15570,412000.0,403997.25211246323
6692,822526.0,812131.1158895404
47288,402000.0,406234.42583363916
175688,601400.0,596762.001909498
118282,102000.0,104620.46082131987
28540,422000.0,415044.1744122755
14647,708800.0,706295.3593748425
26037,603000.0,588095.6344473347
101472,512500.0,512587.8159542117
61928,82000.0,80260.4837950902
27803,427000.0,427251.38244388887
119725,596888.0,588937.8607699566
62308,247000.0,241355.55403768364
3350,570000.0,567452.8968112007
40323,285800.0,283267.27886178344
85065,377000.0,380760.2637069635
108931,485800.0,492086.8275226729
98903,565725.0,567703.9684507137
44377,947000.0,938234.0149804818
36702,382000.0,372326.7056285867
35557,517000.0,517214.0811182383
99446,212000.0,212033.58231730267
21336,1002000.0,1050179.0639717213
50345,621000.0,633237.6102166553
23839,522000.0,518559.74331692606
184726,477000.0,481380.92572257144
56454,372000.0,389031.5104106008
102001,297000.0,297770.5385275183
40346,652000.0,654386.705693604
101374,815888.0,820988.7147727748
37685,1547912.0,1631371.3874229367
69516,449300.0,443996.8742247425
47442,402000.0,399417.1326810231
92735,529000.0,532163.9254626955
58736,782000.0,803717.56148599
46996,690888.0,694356.7273367958
92857,757740.0,752230.2757558327
154096,162000.0,159118.75240306818
16428,347000.0,347384.50497889693
50720,1202000.0,1233576.6345009315
37143,482000.0,479579.5722609922
63943,555800.0,538986.036724031
72896,565300.0,561504.7699259338
181907,467000.0,464181.47232635075
179767,257000.0,265337.01866778533
57936,172000.0,172796.48500777342
168450,401800.0,387604.47443673515
86898,212000.0,223784.27366858494
6217,257000.0,257061.60360467513
18818,302000.0,298334.84953356395
87509,501000.0,491282.86424749997
30703,634000.0,620648.6572907753
131423,603250.0,612841.38277584
98230,653500.0,645076.4062616905
130015,856400.0,862472.2939845384
101029,437000.0,441764.74500637455
176879,907000.0,909612.9369051544
66856,1677000.0,1703814.1662294138
44301,257000.0,257355.58097431474
63719,697000.0,696480.6557973679
73450,147000.0,149701.07274373464
61010,1402000.0,1369559.403863593
16321,997000.0,1001993.6517198395
125853,237000.0,236757.47345337083
125871,147000.0,154423.9014423766
107857,497000.0,501280.65931418486
64707,550000.0,547153.6553906086
177751,227000.0,233085.0258553272
65405,961200.0,934308.131755455
166169,247000.0,243430.42676206512
80545,1547000.0,1625945.1074438116
21932,302000.0,306351.8484511723
150339,564300.0,571419.7826991105
116868,452000.0,445866.7113012388
81214,972000.0,973213.6953549851
157108,187000.0,190306.14476030736
31489,547000.0,548161.737235049
71691,475840.0,493604.14527716144
125969,390800.0,368322.8956772718
126112,300000.0,296410.6675647869
143470,752000.0,761660.2540058985
93353,417000.0,423216.13022575213
52677,697000.0,694327.4682298928
1960,1602000.0,1568925.829087365
104801,167000.0,165613.92169445608
99844,222000.0,219544.53514536578
81513,472000.0,470520.73807925417
141428,182000.0,186830.53480445177
143225,453000.0,457513.16798676254
94540,162000.0,162292.97842429738
93447,597000.0,602707.0118398753
29256,372000.0,371055.16207269835
41059,697000.0,684328.8209015859
9432,306800.0,309437.51575258875
129468,222000.0,228532.48449339953
146722,432000.0,435528.36008604855
99614,479000.0,473626.16912473645
47084,748800.0,746564.8051274176
109608,402000.0,405145.43681773276
174369,506000.0,491094.97797125514
30489,691000.0,694635.2659579958
110607,347000.0,340442.66659664863
169303,647800.0,627826.5551757748
42491,305900.0,307993.13212384365
134381,1167000.0,1212998.1908290966
40643,677000.0,671309.892658527
177311,747000.0,730104.4008758727
123059,429160.0,420378.33270477527
77356,489000.0,480835.83290318906
51475,166888.0,167340.98008362757
32712,262000.0,259533.34210931306
167514,102000.0,102989.39247484552
83679,597000.0,593805.3287931356
100759,454000.0,457900.672290618
72103,257000.0,248210.7884879654
16310,512000.0,507996.6133836847
179219,347000.0,343658.4457492622
149003,427000.0,424376.2473558357
186069,267000.0,288860.97753455414
126813,447000.0,438651.28989073914
108132,335500.0,338656.28604713886
10673,132000.0,129564.89218027459
99152,440888.0,436249.15023754817
89822,352000.0,355924.56685656286
17583,534250.0,534567.64186851
30216,703000.0,710630.6308936223
8435,457000.0,464873.98957124335
128048,502000.0,495214.23789325124
2405,386300.0,387784.7709493237
175573,447000.0,440933.2664782786
86572,452000.0,450565.5560892873
161737,567000.0,580229.1664204705
33012,302000.0,297995.46217003575
104758,612800.0,607219.5290489299
143985,624564.0,633332.285289208
27013,367000.0,363561.62782822724
34423,1134600.0,1111765.3069010437
68593,620500.0,620061.8966343898
141632,470000.0,477114.73627422546
106900,391800.0,390932.73893038346
117785,655888.0,661964.5764096116
21012,838500.0,828320.3970531974
65549,257000.0,256723.92603722317
67711,300000.0,291051.9822352938
173642,546350.0,536445.1261056177
33141,506200.0,501980.459043683
5585,297000.0,296999.18947011075
125786,560000.0,560823.5205131677
94040,167000.0,167420.54928494166
6818,588888.0,588314.1962311284
170928,442250.0,440364.25351592206
24474,182000.0,179500.91294504018
85191,385800.0,382048.6189089351
42193,177000.0,178378.33450621474
69312,602000.0,609427.2598558144
90212,282000.0,270189.5875187683
55042,482000.0,470669.0613254304
31448,610100.0,614769.3566749194
26975,376000.0,375412.48023051204
19892,382000.0,383856.21470008267
47592,257000.0,255948.02218452402
71108,452000.0,454726.09355772927
83132,412000.0,418851.62385952263
132567,1037000.0,1016703.3712054048
146189,347000.0,340247.9730321306
117416,102000.0,104620.46082131987
175898,634200.0,639456.0620354051
85445,247000.0,239958.70571179254
169687,460800.0,451565.02038951113
183270,252000.0,253320.64172819784
56766,630000.0,628241.7096830308
95795,747000.0,715019.2740531075
178042,208800.0,214766.89256648032
172630,220686.0,221317.8597957752
37507,374640.0,390275.42587262765
21221,667323.0,674384.6165225537
87626,167000.0,165277.0106088434
74735,602900.0,603160.8330619951
46635,307000.0,303737.62054657954
151457,575000.0,575663.5447284891
112362,302000.0,295257.970624069
102803,471207.0,476516.2188291041
13915,317000.0,320467.2457860218
169080,560800.0,553822.6995491978
149627,602300.0,608927.3006716103
178238,542000.0,530280.9034046372
184864,331420.0,342098.0447754735
25993,207000.0,209384.31366005735
86033,357500.0,352226.5248432881
153221,267000.0,269064.7379447806
97147,477000.0,487400.98527637
129869,567000.0,570412.8900748626
106800,162000.0,160151.84818261088
87234,202000.0,204692.71856753796
180265,399000.0,409601.9376328124
133359,207000.0,201666.13904073107
21009,252000.0,253551.17470359095
66173,327000.0,331979.74441607617
93286,406800.0,410631.7981394751
109326,442000.0,443329.37216910836
1200,152000.0,154603.31403172103
75565,72000.0,74288.0731820353
66745,297000.0,284051.78804321564
51627,557800.0,566306.6816691003
183384,3902000.0,1921695.0584905394
3688,432000.0,433014.6530233725
50086,340791.0,346872.38949366333
294,1202000.0,1231817.2933783508
50662,451900.0,444232.7109656281
146353,367000.0,368028.7170105981
71438,4202000.0,4181532.0050542676
16578,652000.0,642204.0766816818
99720,402000.0,397395.1274497787
28517,477000.0,470982.38014256814
166645,267000.0,266394.52410350746
180482,602000.0,604200.2090803976
58392,672000.0,670049.8271137949
36019,497000.0,482144.9273582333
97958,586900.0,583824.1055260506
18168,382000.0,373699.4354617342
38566,549750.0,550184.682923139
97336,260000.0,258525.31760692562
102106,512000.0,502792.08277349605
99356,352000.0,353445.32406547555
156727,571100.0,567104.5164532956
32300,752000.0,750096.2227284181
179646,963020.0,940895.601616905
83573,297000.0,295724.11233676615
112543,1009440.0,988853.6853991828
45987,765000.0,774443.4392700959
3729,409000.0,419846.4351049411
30110,452000.0,455443.3733141365
167111,436000.0,430408.0207863242
82173,137000.0,142174.76142469677
147260,402000.0,390508.56796375546
171685,1077000.0,1061525.4657033721
179445,512100.0,514512.1135196696
70195,257000.0,250792.46421873374
15314,703800.0,713087.2316325867
184749,297000.0,299449.2273167625
44211,436000.0,436319.7213339227
56859,655000.0,649224.3573772124
77748,387000.0,380905.38642695005
49318,357000.0,356148.78823838773
134543,347000.0,336285.68293444306
15517,357000.0,372988.97513763636
41273,499000.0,486072.6514366206
163304,87000.0,86525.9803650376
180940,802000.0,796784.9724095772
81733,897000.0,913767.6385931418
26885,397500.0,397224.05853442324
